BillId,BarId,DrinkerId,TimeIssued,Item,Quantity,Price
246,216,290,1251,Dirty Shirley,3,37.56
247,60,288,1573,Pinstripe Red Ale,3,28.17
247,60,288,1573,Fried Chocolate Tarantula,2,17.16
247,60,288,1573,Coke,3,20.4
247,60,288,1573,Dirty Shirley,1,12.24
248,56,382,1478,Strong Suffolk Vintage Ale,3,24.39
248,56,382,1478,Drake's Expedition Ale,2,10.6
248,56,382,1478,Fries,2,20.0
248,56,382,1478,Old Rasputin Russian Imperial Stout,3,14.91
248,56,382,1478,Pepsi,3,7.95
249,130,444,1988,Fried Chocolate Tarantula,2,17.74
249,130,444,1988,Ice Tea,1,2.71
249,130,444,1988,Southern Pecan Brown ale,2,6.8
249,130,444,1988,Moosbacher Schwarze Weisse,1,2.25
249,130,444,1988,Saint Arnold Brown Ale,2,10.36
250,232,57,2090,Coke,2,13.0
250,232,57,2090,Quail Springs India Pale Ale,2,17.92
250,232,57,2090,Cheesburger,2,6.18
250,232,57,2090,Station House Red Ale,2,18.54
251,44,134,1813,Boulevard Unfiltered Wheat Beer,1,4.58
251,44,134,1813,Southern Pecan Brown ale,3,10.53
252,175,412,1055,Water,2,13.22
252,175,412,1055,St-Ambroise Oatmeal Stout,3,21.54
252,175,412,1055,Victoria Bitter,3,25.77
252,175,412,1055,Capital Vintage Ale,2,14.74
253,58,399,1513,Miller High Life Light,2,11.7
253,58,399,1513,Pepsi,3,8.28
253,58,399,1513,Dirty Shirley,3,36.03
254,100,489,1116,Dirty Shirley,2,25.7
254,100,489,1116,Steamworks Summer Kolsch,1,5.79
254,100,489,1116,Cheesburger,1,3.38
254,100,489,1116,St Peter's Wheat Ale,2,20.42
254,100,489,1116,Hitachino Nest Weizen,3,17.7
255,54,241,1151,Cheesburger,2,7.76
255,54,241,1151,Lakeport Honey Lager,2,14.68
255,54,241,1151,Spaten Munchen Dunkel,3,12.84
255,54,241,1151,Hotdog,3,34.86
255,54,241,1151,St-Ambroise Oatmeal Stout,3,21.63
256,54,309,1806,Cheesburger,2,7.76
256,54,309,1806,Spaten Munchen Dunkel,3,12.84
256,54,309,1806,Hotdog,1,11.62
257,184,163,1718,Pepsi,3,6.9
257,184,163,1718,Cheesburger,2,7.88
258,160,48,1911,St Peter's Wheat Ale,3,30.12
258,160,48,1911,Pepsi,2,5.34
259,129,214,985,Rogue Dry Hopped Saint Rogue Red Ale,3,21.03
259,129,214,985,Water,1,6.19
259,129,214,985,Ice Tea,2,4.52
260,164,225,927,Pinstripe Red Ale,1,9.16
260,164,225,927,Wings,1,12.72
261,237,468,1065,Left Hand Black Jack Porter,1,2.11
262,188,408,1339,Fried Chocolate Tarantula,3,24.27
263,144,52,1946,Fried Chocolate Tarantula,1,8.96
263,144,52,1946,Strongarm Ruby Red Ale,1,2.06
263,144,52,1946,Ice Tea,1,2.65
263,144,52,1946,Coke,1,6.6
264,189,219,1743,Pepsi,2,5.88
265,165,194,1184,Hotdog,3,35.61
265,165,194,1184,Pepsi,2,4.5
266,151,187,1336,Hotdog,2,22.94
267,117,161,1920,Boddingtons Pub Ale,1,6.89
267,117,161,1920,Lakefront Bridge Burner,2,22.78
268,138,228,1092,Dirty Shirley,1,12.17
268,138,228,1092,Widmer Snowplow Milk Stout,1,11.67
268,138,228,1092,Lakefront Bridge Burner,2,23.52
269,67,196,1012,Southern Pecan Brown ale,1,3.98
269,67,196,1012,Pepsi,1,2.12
270,176,156,1989,Strongarm Ruby Red Ale,1,2.46
270,176,156,1989,Widmer Snowplow Milk Stout,1,11.74
271,244,130,1470,New Glarus Two Women New,1,11.66
272,1,272,1670,Aass Juleol Premium,1,10.76
273,62,494,2047,Ice Tea,1,2.78
273,62,494,2047,River Rock Ale,1,4.1
273,62,494,2047,Capital Maibock,3,30.15
273,62,494,2047,New Glarus Two Women New,3,34.5
274,250,260,1637,Pepsi,1,3.0
274,250,260,1637,Lakefront Bridge Burner,1,11.05
274,250,260,1637,Tuppers' Hop Pocket Pils,2,14.84
274,250,260,1637,Widmer Snowplow Milk Stout,1,11.53
275,127,418,1482,Xingu Black Beer,3,25.62
275,127,418,1482,Wings,3,38.49
275,127,418,1482,Water,2,12.28
276,9,245,2029,Wings,1,12.41
277,26,489,1732,Fried Chocolate Tarantula,3,25.53
278,135,261,1720,Fried Chocolate Tarantula,3,25.41
279,211,265,2145,Geary's Pale Ale,3,13.44
280,163,382,1583,Wings,1,12.73
280,163,382,1583,Boris,2,21.98
280,163,382,1583,Fordham Dunkel Weiss,1,4.92
280,163,382,1583,BridgePort India Pale Ale,2,14.36
281,133,454,1238,Cheesburger,1,3.9
282,193,2,1505,Water,3,20.91
282,193,2,1505,Boddingtons Pub Ale,3,19.26
282,193,2,1505,Victoria Bitter,1,8.22
283,142,99,2039,Strongarm Ruby Red Ale,3,7.77
283,142,99,2039,Cheesburger,2,7.1
283,142,99,2039,Coke,3,18.03
284,222,194,1471,Old Milwaukee,1,12.82
284,222,194,1471,Cheesburger,1,3.42
284,222,194,1471,New Glarus Spotted Cow Ale,1,2.78
284,222,194,1471,Boulevard Unfiltered Wheat Beer,1,4.59
285,40,243,1514,Moosbacher Schwarze Weisse,2,4.68
286,204,496,2025,Coke,2,13.8
286,204,496,2025,Hitachino Nest Weizen,2,11.96
287,222,125,1254,Boulevard Unfiltered Wheat Beer,1,4.59
287,222,125,1254,Old Milwaukee,2,25.64
288,147,215,1291,Tuppers' Hop Pocket Pils,2,15.82
288,147,215,1291,Water,1,6.13
288,147,215,1291,Wings,3,36.69
289,186,342,1765,Cheesburger,2,6.3
290,177,375,1967,Ice Tea,1,2.81
290,177,375,1967,Pepsi,3,7.74
290,177,375,1967,Water,3,18.36
290,177,375,1967,Capital Maibock,2,20.5
290,177,375,1967,Lakefront Bridge Burner,3,33.6
291,50,259,1220,Fried Chocolate Tarantula,3,26.37
291,50,259,1220,St Peter's Wheat Ale,3,32.73
292,188,380,1100,Dirty Shirley,1,12.91
292,188,380,1100,Capital Maibock,3,32.43
293,250,13,1787,Tuppers' Hop Pocket Pils,3,22.26
293,250,13,1787,Lakefront Bridge Burner,3,33.15
293,250,13,1787,Pepsi,3,9.0
293,250,13,1787,Widmer Snowplow Milk Stout,3,34.59
294,66,372,1703,New Glarus Spotted Cow Ale,2,5.62
294,66,372,1703,Ice Tea,1,2.42
294,66,372,1703,Dirty Shirley,3,37.86
295,85,38,1903,Old Rasputin Russian Imperial Stout,1,4.85
295,85,38,1903,Hotdog,3,33.57
295,85,38,1903,Coke,1,6.61
296,175,111,1025,Capital Vintage Ale,3,22.11
296,175,111,1025,Hotdog,2,22.04
296,175,111,1025,Water,3,19.83
296,175,111,1025,St-Ambroise Oatmeal Stout,3,21.54
296,175,111,1025,Lakefront Bridge Burner,3,35.76
297,47,419,1890,Wings,2,24.44
297,47,419,1890,Old Milwaukee,2,24.9
297,47,419,1890,Quail Springs India Pale Ale,1,8.85
297,47,419,1890,Fried Chocolate Tarantula,1,8.23
298,61,410,1453,Dirty Shirley,1,12.16
298,61,410,1453,Cheesburger,1,3.44
298,61,410,1453,New Glarus Two Women New,3,35.37
298,61,410,1453,Hotdog,1,11.97
299,132,364,1774,Russian River Blind Pig IPA,2,4.22
300,125,209,1621,Cheesburger,2,6.08
300,125,209,1621,Tripel Karmeliet,2,7.26
300,125,209,1621,Engel Gold,3,31.95
301,186,345,1947,Geary's Pale Ale,3,12.78
301,186,345,1947,Pepsi,1,2.17
301,186,345,1947,Boddingtons Pub Ale,2,13.04
302,108,409,1181,Ice Tea,2,5.88
302,108,409,1181,Aass Juleol Premium,1,10.5
302,108,409,1181,Fries,1,10.67
303,158,403,1632,Quail Springs India Pale Ale,1,8.79
303,158,403,1632,Pepsi,1,2.18
303,158,403,1632,Dirty Shirley,2,25.92
304,216,26,1042,Dirty Shirley,1,12.52
305,216,13,1413,Dirty Shirley,2,25.04
306,216,367,1077,Dirty Shirley,1,12.52
307,32,309,2099,Cheesburger,1,3.17
307,32,309,2099,Ice Tea,3,8.37
307,32,309,2099,Russian River Blind Pig IPA,2,4.9
307,32,309,2099,Fried Chocolate Tarantula,3,26.04
308,46,356,1405,Cheesburger,1,3.1
308,46,356,1405,Fries,3,30.0
309,73,53,1313,SweetWater Summer Hummer,1,2.78
309,73,53,1313,Engel Gold,2,20.5
309,73,53,1313,Lakefront Bridge Burner,1,11.55
309,73,53,1313,Fordham Dunkel Weiss,3,12.12
310,178,293,1291,Boulevard Unfiltered Wheat Beer,3,14.22
311,14,455,1501,Abita Turbodog,3,33.3
311,14,455,1501,Dirty Shirley,3,38.46
312,237,357,902,Left Hand Black Jack Porter,3,6.33
313,240,393,1452,Tripel Karmeliet,2,7.1
313,240,393,1452,Wings,3,37.5
314,142,401,1253,Coke,1,6.01
314,142,401,1253,Cheesburger,1,3.55
314,142,401,1253,Strongarm Ruby Red Ale,1,2.59
315,151,275,1696,Cheesburger,1,3.43
316,3,405,1769,Water,3,18.36
317,242,360,1912,River Rock Ale,1,4.48
318,120,366,1119,Sundance Amber Ale,1,6.85
318,120,366,1119,Water,3,18.42
319,168,397,1077,Capital Vintage Ale,2,15.66
319,168,397,1077,Fries,2,21.46
320,250,383,1717,Pepsi,1,3.0
320,250,383,1717,Widmer Snowplow Milk Stout,3,34.59
321,61,245,1302,Hotdog,1,11.97
322,81,499,1978,New Glarus Spotted Cow Ale,3,6.96
322,81,499,1978,Water,2,13.56
322,81,499,1978,Lakeport Honey Lager,3,22.14
323,123,116,1875,Drake's Expedition Ale,2,12.0
323,123,116,1875,Fries,1,10.93
323,123,116,1875,Boris,1,10.21
324,172,277,1628,Pepsi,3,7.98
324,172,277,1628,Spaten Munchen Dunkel,2,9.34
324,172,277,1628,Coke,2,12.42
324,172,277,1628,Hotdog,3,35.34
325,203,347,848,Fried Chocolate Tarantula,2,16.7
326,48,476,1892,Hotdog,3,35.64
327,108,265,1844,Fries,3,32.01
327,108,265,1844,New Glarus Two Women New,2,23.32
328,26,354,1437,Fried Chocolate Tarantula,1,8.51
329,246,329,1872,Hotdog,2,22.6
329,246,329,1872,Cheesburger,3,11.85
330,116,76,1366,Station House Red Ale,3,27.6
331,21,235,1308,Pepsi,2,4.28
331,21,235,1308,Point Horizon Wheat,1,11.41
331,21,235,1308,Fried Chocolate Tarantula,2,17.28
331,21,235,1308,Boris,2,20.7
332,105,49,1388,Fried Chocolate Tarantula,1,8.58
332,105,49,1388,Boulevard Unfiltered Wheat Beer,1,4.84
332,105,49,1388,Tuppers' Hop Pocket Pils,1,7.26
332,105,49,1388,Ice Tea,3,8.97
332,105,49,1388,Wings,1,12.83
333,92,72,1324,Hotdog,3,33.6
333,92,72,1324,Left Hand Black Jack Porter,3,7.23
333,92,72,1324,Wings,2,24.4
333,92,72,1324,Xingu Black Beer,1,8.17
334,178,146,974,Coke,2,12.5
334,178,146,974,Boulevard Unfiltered Wheat Beer,2,9.48
335,160,244,1662,St Peter's Wheat Ale,2,20.08
336,247,475,1201,Pepsi,3,8.97
336,247,475,1201,Hitachino Nest Weizen,1,5.24
336,247,475,1201,Steamworks Summer Kolsch,3,16.23
337,18,270,1551,Hitachino Nest Weizen,1,5.87
337,18,270,1551,Station House Red Ale,2,18.18
338,83,349,2048,Water,3,18.69
339,168,284,1841,Fries,2,21.46
339,168,284,1841,Hotdog,1,11.46
340,141,205,1228,Xingu Black Beer,2,16.38
340,141,205,1228,St-Ambroise Oatmeal Stout,1,7.66
341,163,454,1437,Wings,1,12.73
341,163,454,1437,Boris,1,10.99
341,163,454,1437,BridgePort India Pale Ale,1,7.18
341,163,454,1437,Fordham Dunkel Weiss,3,14.76
342,170,309,2076,Coke,2,13.8
342,170,309,2076,Old Rasputin Russian Imperial Stout,2,8.16
343,113,494,1259,Fries,3,30.84
343,113,494,1259,Miller High Life Light,3,16.89
344,249,332,1675,St-Ambroise Oatmeal Stout,3,21.54
345,143,236,1400,Dirty Shirley,2,25.34
345,143,236,1400,Left Hand Polestar Pilsner,1,6.0
345,143,236,1400,Aass Juleol Premium,1,10.73
345,143,236,1400,Water,1,6.9
345,143,236,1400,Pepsi,3,6.84
346,193,132,1211,Victoria Bitter,2,16.44
347,32,338,1441,Boris,3,30.57
348,100,349,1662,Dirty Shirley,3,38.55
349,197,11,1499,Ice Tea,1,2.68
350,240,416,1469,Ice Tea,2,4.74
350,240,416,1469,Tripel Karmeliet,2,7.1
351,57,463,1912,Hops Clearwater Light,3,10.89
352,148,60,1423,Sundance Amber Ale,3,18.69
352,148,60,1423,Wings,3,37.86
352,148,60,1423,Coke,1,6.08
353,145,66,1162,Left Hand Black Jack Porter,2,4.92
353,145,66,1162,Hotdog,2,22.84
353,145,66,1162,Water,3,21.0
353,145,66,1162,Smuttynose Wheat Wine,3,36.36
354,186,96,2011,Pepsi,2,4.34
354,186,96,2011,Cheesburger,1,3.15
354,186,96,2011,Boddingtons Pub Ale,3,19.56
355,149,428,1694,Dirty Shirley,2,25.02
355,149,428,1694,Tripel Karmeliet,1,3.11
356,175,228,980,Lakefront Bridge Burner,1,11.92
356,175,228,980,Hotdog,2,22.04
356,175,228,980,Capital Vintage Ale,3,22.11
356,175,228,980,Water,1,6.61
356,175,228,980,Victoria Bitter,1,8.59
357,124,13,1257,Wings,1,12.39
358,122,463,1489,Miller High Life Light,2,11.44
358,122,463,1489,Fried Chocolate Tarantula,1,8.8
358,122,463,1489,Strong Suffolk Vintage Ale,2,17.14
359,11,96,1671,New Glarus Spotted Cow Ale,1,2.26
359,11,96,1671,Ice Tea,1,2.47
360,191,26,1309,River Rock Ale,2,9.46
361,152,134,1107,Dirty Shirley,2,25.2
362,63,485,1470,Strongarm Ruby Red Ale,2,5.16
362,63,485,1470,Ice Tea,2,4.36
362,63,485,1470,Dirty Shirley,3,38.25
363,155,279,2013,Abita Turbodog,3,33.69
363,155,279,2013,Wings,2,24.48
363,155,279,2013,Victoria Bitter,2,16.74
363,155,279,2013,Dirty Shirley,1,12.03
363,155,279,2013,BridgePort India Pale Ale,2,15.62
364,206,39,1303,Full Sail IPA,3,31.92
364,206,39,1303,Fried Chocolate Tarantula,2,16.36
364,206,39,1303,Boddingtons Pub Ale,2,13.72
365,53,197,1952,Saint Arnold Brown Ale,3,17.07
365,53,197,1952,Widmer Snowplow Milk Stout,1,11.29
365,53,197,1952,Ice Tea,1,2.49
365,53,197,1952,Water,1,6.41
366,56,397,1392,Strong Suffolk Vintage Ale,3,24.39
367,129,92,1304,Rogue Dry Hopped Saint Rogue Red Ale,3,21.03
367,129,92,1304,Ice Tea,3,6.78
367,129,92,1304,Water,3,18.57
368,237,445,1219,Left Hand Black Jack Porter,3,6.33
369,194,264,1619,Cheesburger,2,6.86
369,194,264,1619,River Rock Ale,1,4.87
369,194,264,1619,Coke,2,12.7
369,194,264,1619,Boddingtons Pub Ale,2,13.84
369,194,264,1619,Dirty Shirley,1,12.89
370,42,444,1236,Hotdog,3,35.19
371,231,116,1996,Dirty Shirley,3,37.29
371,231,116,1996,Fordham Dunkel Weiss,3,13.71
371,231,116,1996,Lakeport Honey Lager,1,7.57
372,103,367,1807,Wings,2,24.5
372,103,367,1807,Hotdog,3,35.94
372,103,367,1807,Coke,2,12.8
373,99,1,1749,Left Hand Polestar Pilsner,2,11.62
373,99,1,1749,Strong Suffolk Vintage Ale,1,8.47
374,206,265,1223,Fried Chocolate Tarantula,2,16.36
374,206,265,1223,Boddingtons Pub Ale,2,13.72
374,206,265,1223,Full Sail IPA,2,21.28
375,22,497,1805,Dirty Shirley,1,12.78
375,22,497,1805,Cheesburger,1,3.35
375,22,497,1805,Fries,2,21.98
375,22,497,1805,Fried Chocolate Tarantula,1,8.33
376,39,362,1547,Miller High Life Light,2,11.22
376,39,362,1547,Water,2,13.92
376,39,362,1547,Boris,3,31.17
376,39,362,1547,Pepsi,2,5.22
377,69,91,1422,Dirty Shirley,2,24.28
377,69,91,1422,Saint Arnold Brown Ale,1,5.27
377,69,91,1422,Strongarm Ruby Red Ale,2,4.86
377,69,91,1422,Water,1,6.07
378,225,373,1357,Dirty Shirley,3,38.91
378,225,373,1357,Water,3,19.32
378,225,373,1357,Fried Chocolate Tarantula,3,26.22
379,135,273,1874,Fried Chocolate Tarantula,3,25.41
380,117,490,1536,Lakefront Bridge Burner,2,22.78
380,117,490,1536,Boddingtons Pub Ale,2,13.78
381,204,406,1193,Fries,3,31.38
381,204,406,1193,Hitachino Nest Weizen,3,17.94
381,204,406,1193,Pepsi,1,2.35
381,204,406,1193,Coke,1,6.9
381,204,406,1193,Cheesburger,3,11.25
382,177,65,2114,Water,3,18.36
382,177,65,2114,Ice Tea,3,8.43
382,177,65,2114,Point Horizon Wheat,3,33.81
382,177,65,2114,Pepsi,2,5.16
383,137,213,1919,Miller High Life Light,3,15.51
383,137,213,1919,Fried Chocolate Tarantula,1,8.14
383,137,213,1919,Water,3,18.75
384,118,172,1474,Capital Vintage Ale,1,7.87
385,91,192,2020,Hotdog,2,23.1
385,91,192,2020,Pepsi,3,8.85
385,91,192,2020,Fries,1,10.81
386,131,180,1480,Xingu Black Beer,1,8.98
386,131,180,1480,Victoria Bitter,2,16.42
387,46,44,2017,Fries,2,20.0
387,46,44,2017,Water,1,6.23
387,46,44,2017,Lakefront Bridge Burner,2,22.54
388,208,147,1434,Lakeport Honey Lager,3,22.17
388,208,147,1434,Fries,2,21.54
389,17,82,1305,Fried Chocolate Tarantula,2,17.88
389,17,82,1305,Miller High Life Light,2,10.08
390,195,402,1843,Old Milwaukee,3,38.67
391,5,16,1812,Fries,1,10.43
392,129,436,1806,Rogue Dry Hopped Saint Rogue Red Ale,3,21.03
392,129,436,1806,Water,2,12.38
393,209,266,1637,Hotdog,3,34.98
394,72,386,1345,Dirty Shirley,1,12.25
394,72,386,1345,Fordham Dunkel Weiss,3,14.76
394,72,386,1345,Wings,2,24.66
395,107,424,2166,New Glarus Spotted Cow Ale,1,2.03
395,107,424,2166,Hops Clearwater Light,3,9.21
395,107,424,2166,Water,3,19.53
395,107,424,2166,Coke,2,12.56
396,171,20,1574,Cheesburger,3,9.21
396,171,20,1574,Pepsi,2,5.74
396,171,20,1574,Engel Gold,1,10.24
397,203,448,1650,Fried Chocolate Tarantula,2,16.7
398,191,249,1992,New Glarus Spotted Cow Ale,1,2.71
398,191,249,1992,Fries,3,32.25
399,207,158,1501,Southern Pecan Brown ale,3,10.17
399,207,158,1501,Water,1,6.12
400,99,95,1575,Left Hand Polestar Pilsner,2,11.62
400,99,95,1575,Strong Suffolk Vintage Ale,1,8.47
401,126,243,1399,Capital Maibock,1,10.23
401,126,243,1399,Fries,2,20.7
401,126,243,1399,Ice Tea,3,6.06
402,62,32,2159,Ice Tea,3,8.34
402,62,32,2159,River Rock Ale,1,4.1
403,182,443,1972,River Rock Ale,3,14.97
403,182,443,1972,Dirty Shirley,3,36.87
404,208,475,1418,Lakeport Honey Lager,2,14.78
404,208,475,1418,Fries,2,21.54
405,99,170,1674,Strong Suffolk Vintage Ale,3,25.41
405,99,170,1674,Left Hand Polestar Pilsner,3,17.43
406,137,231,1558,Miller High Life Light,3,15.51
406,137,231,1558,Water,2,12.5
406,137,231,1558,Fried Chocolate Tarantula,3,24.42
407,154,245,1316,Coke,1,6.01
408,142,247,1636,Cheesburger,1,3.55
408,142,247,1636,Strongarm Ruby Red Ale,1,2.59
408,142,247,1636,Coke,1,6.01
409,140,429,1486,Russian River Blind Pig IPA,2,5.5
409,140,429,1486,Coke,3,19.5
409,140,429,1486,Capital Vintage Ale,2,14.3
410,51,162,1456,Cheesburger,3,9.72
410,51,162,1456,Southern Pecan Brown ale,1,3.52
410,51,162,1456,Lakefront Bridge Burner,1,11.79
411,142,245,1725,Coke,3,18.03
412,131,232,2072,Xingu Black Beer,1,8.98
412,131,232,2072,Victoria Bitter,2,16.42
413,139,52,1324,Wings,3,37.14
414,186,33,1276,Pepsi,1,2.17
414,186,33,1276,Geary's Pale Ale,3,12.78
414,186,33,1276,Left Hand Polestar Pilsner,3,16.41
414,186,33,1276,Boddingtons Pub Ale,2,13.04
415,21,182,2190,Strong Suffolk Vintage Ale,2,17.94
416,90,497,2011,Strongarm Ruby Red Ale,2,5.34
416,90,497,2011,Water,2,13.18
417,183,251,1330,New Glarus Two Women New,3,34.29
417,183,251,1330,Boddingtons Pub Ale,2,13.92
417,183,251,1330,Fried Chocolate Tarantula,1,8.36
418,20,315,847,Water,1,6.93
418,20,315,847,Ice Tea,1,2.92
418,20,315,847,Pinstripe Red Ale,2,18.36
418,20,315,847,Left Hand Polestar Pilsner,3,17.97
419,41,335,1243,Pepsi,1,3.0
419,41,335,1243,Lakefront Bridge Burner,3,34.08
419,41,335,1243,Abita Wheat,1,4.91
420,184,80,1263,Quail Springs India Pale Ale,3,26.94
420,184,80,1263,Dirty Shirley,3,37.62
420,184,80,1263,Pepsi,1,2.3
421,138,313,1451,Geary's Pale Ale,1,4.47
421,138,313,1451,Dirty Shirley,2,24.34
421,138,313,1451,Widmer Snowplow Milk Stout,3,35.01
421,138,313,1451,Lakefront Bridge Burner,1,11.76
421,138,313,1451,Water,1,6.76
422,163,69,1452,Fordham Dunkel Weiss,3,14.76
422,163,69,1452,Boris,2,21.98
422,163,69,1452,BridgePort India Pale Ale,1,7.18
422,163,69,1452,Wings,1,12.73
423,48,422,1813,Rogue Dry Hopped Saint Rogue Red Ale,2,14.98
423,48,422,1813,Hotdog,3,35.64
424,203,476,835,Fried Chocolate Tarantula,2,16.7
425,117,218,2165,Lakefront Bridge Burner,3,34.17
425,117,218,2165,Boddingtons Pub Ale,1,6.89
426,126,141,1073,Fries,3,31.05
426,126,141,1073,Ice Tea,3,6.06
426,126,141,1073,Capital Maibock,2,20.46
427,147,175,1622,Tuppers' Hop Pocket Pils,3,23.73
427,147,175,1622,Wings,1,12.23
427,147,175,1622,Water,2,12.26
428,221,267,1835,Water,1,6.01
429,117,390,1503,Lakefront Bridge Burner,3,34.17
429,117,390,1503,Boddingtons Pub Ale,2,13.78
430,67,230,1218,Widmer Snowplow Milk Stout,2,22.5
431,167,218,1800,Engel Gold,2,20.56
432,90,423,2152,Water,1,6.59
432,90,423,2152,Strongarm Ruby Red Ale,1,2.67
433,119,497,2146,New Glarus Spotted Cow Ale,1,2.77
433,119,497,2146,Boddingtons Pub Ale,2,12.6
434,14,463,1999,Abita Turbodog,2,22.2
434,14,463,1999,Dirty Shirley,2,25.64
435,146,64,1819,Moosbacher Schwarze Weisse,1,2.75
435,146,64,1819,Dirty Shirley,1,12.89
435,146,64,1819,Wings,2,24.76
435,146,64,1819,Left Hand Black Jack Porter,3,7.59
435,146,64,1819,Hops Clearwater Light,3,10.2
436,200,241,1530,Left Hand Black Jack Porter,1,2.08
437,139,297,1679,Rogue Dry Hopped Saint Rogue Red Ale,2,15.28
437,139,297,1679,Wings,3,37.14
437,139,297,1679,Dirty Shirley,2,24.58
438,43,236,1342,Old Milwaukee,3,37.35
438,43,236,1342,Abita Turbodog,2,23.1
438,43,236,1342,Capital Vintage Ale,3,22.23
438,43,236,1342,Coke,1,6.8
439,218,160,1092,Wings,1,12.83
439,218,160,1092,Pinstripe Red Ale,1,9.34
440,249,15,1327,Fries,3,30.33
441,240,448,1490,Tripel Karmeliet,3,10.65
441,240,448,1490,Wings,2,25.0
441,240,448,1490,Dirty Shirley,1,12.18
441,240,448,1490,Ice Tea,3,7.11
442,81,211,1918,Water,1,6.78
442,81,211,1918,New Glarus Spotted Cow Ale,3,6.96
442,81,211,1918,Lakeport Honey Lager,3,22.14
443,16,307,1360,Coke,1,6.07
443,16,307,1360,Cheesburger,3,10.02
443,16,307,1360,Steamworks Summer Kolsch,1,5.15
443,16,307,1360,Lakefront Bridge Burner,1,11.91
444,187,196,1946,Pepsi,2,4.26
445,3,16,859,Lakefront Bridge Burner,3,33.84
445,3,16,859,Water,1,6.12
445,3,16,859,Ice Tea,2,4.76
445,3,16,859,Russian River Blind Pig IPA,2,5.34
445,3,16,859,Strong Suffolk Vintage Ale,2,17.98
446,73,40,1423,Engel Gold,2,20.5
446,73,40,1423,Lakefront Bridge Burner,1,11.55
446,73,40,1423,SweetWater Summer Hummer,1,2.78
447,118,52,901,Capital Vintage Ale,2,15.74
447,118,52,901,Water,1,6.35
447,118,52,901,Dirty Shirley,3,37.65
448,232,460,1421,Cheesburger,2,6.18
448,232,460,1421,Station House Red Ale,1,9.27
448,232,460,1421,Coke,1,6.5
448,232,460,1421,Quail Springs India Pale Ale,2,17.92
449,6,187,1573,Fordham Dunkel Weiss,2,8.06
450,175,138,1170,Water,3,19.83
451,147,451,1583,Water,2,12.26
452,2,88,1825,Wings,1,12.44
453,209,58,1416,New Glarus Two Women New,1,11.08
453,209,58,1416,Hotdog,2,23.32
453,209,58,1416,Tuppers' Hop Pocket Pils,2,14.48
454,231,122,1504,Fordham Dunkel Weiss,2,9.14
454,231,122,1504,Dirty Shirley,3,37.29
454,231,122,1504,Lakeport Honey Lager,2,15.14
455,25,49,1131,Xingu Black Beer,2,16.28
455,25,49,1131,Water,3,20.01
455,25,49,1131,Wings,3,36.51
455,25,49,1131,Old Rasputin Russian Imperial Stout,2,8.5
456,15,311,1146,Fries,2,20.26
456,15,311,1146,Wings,1,12.48
456,15,311,1146,Pepsi,1,2.51
456,15,311,1146,Ice Tea,2,4.84
457,132,65,1641,Russian River Blind Pig IPA,2,4.22
458,151,52,1448,Abita Turbodog,2,23.68
458,151,52,1448,Hotdog,1,11.47
458,151,52,1448,Fried Chocolate Tarantula,3,24.81
458,151,52,1448,Widmer Snowplow Milk Stout,3,33.63
459,179,142,1740,Widmer Snowplow Milk Stout,2,23.34
459,179,142,1740,Coke,3,18.33
460,150,192,1764,Capital Vintage Ale,3,22.65
460,150,192,1764,Fried Chocolate Tarantula,3,24.45
460,150,192,1764,Wings,2,24.94
460,150,192,1764,Fries,1,10.32
461,232,385,1571,Coke,3,19.5
461,232,385,1571,Station House Red Ale,3,27.81
461,232,385,1571,Quail Springs India Pale Ale,1,8.96
461,232,385,1571,Cheesburger,2,6.18
462,50,180,1543,Fried Chocolate Tarantula,2,17.58
462,50,180,1543,Xingu Black Beer,2,16.6
462,50,180,1543,St Peter's Wheat Ale,1,10.91
463,225,132,952,Dirty Shirley,2,25.94
463,225,132,952,Fried Chocolate Tarantula,3,26.22
